71347305509842,-41,69
71347305509841,-45,65
71347305509840,-47,63
119580867106323,-71,39
27105389923775,-71,39
158820376691618,-75,35
71347305513329,-76,34
110392264902092,-76,34
71347305513328,-77,33
71347305513330,-77,33
52634396510,-78,32
168208391651282,-78,32
211476260932120,-79,31
27105389923774,-80,30
88398815531628,-80,30
101949661375595,-80,30
71347305511250,-81,29
220673055804097,-82,28
13764776032727,-83,27
112331368660121,-85,25
